A,z1,z2,phi,lambda,spinodal,arrest
1.7,1.2,0.5,0.43,0.0641546648492813,0.0006113515014648437,0.07554790208847274
1.7,1.2,0.5,0.44,0.06111512629291415,0.0006113515014648437,0.07596565720604137
1.7,1.2,0.5,0.45,0.06111512629291415,0.0006113515014648437,0.07634246440475101
1.7,1.3,0.5,0.01,0.027466817565917966,0.0006113515014648437,0.0542174597445558
1.7,1.3,0.5,0.02,0.05238453682249784,0.0006113515014648437,0.08166740623973764
1.7,1.3,0.5,0.03,0.07509330816459656,0.0006113515014648437,0.10407909307206646
1.7,1.3,0.5,0.04,0.0953803430316448,0.0006113515014648437,0.12310179204635652
1.7,1.3,0.5,0.05,0.11352637927246093,0.0006113515014648437,0.13939907619560024
1.7,1.3,0.5,0.06,0.12935923398666827,0.0006113515014648437,0.15333753053280905
1.7,1.3,0.5,0.07,0.1430700145474672,0.0006113515014648437,0.1651656188790367
1.7,1.3,0.5,0.08,0.1550302813720703,0.0006113515014648437,0.17507279081392765
1.7,1.3,0.5,0.09,0.1647959053955078,0.0006113515014648437,0.18321750521121669
1.7,1.3,0.5,0.1,0.1730356506652832,0.0006113515014648437,0.1897395219884898
1.7,1.3,0.5,0.11,0.18024542777633662,0.0006113515014648437,0.19476717116471315
1.7,1.3,0.5,0.12,0.18552602624634648,0.0006113515014648437,0.19842095165970805
1.7,1.3,0.5,0.13,0.18925764916515347,0.0006113515014648437,0.20081409220202728
1.7,1.3,0.5,0.14,0.19151070451235766,0.0006113515014648437,0.202054734844521
1.7,1.3,0.5,0.15,0.19328039257773677,0.0006113515014648437,0.2022473834588353
1.7,1.3,0.5,0.16,0.19328039257773677,0.0006113515014648437,0.2014916133277538
1.7,1.3,0.5,0.17,0.19251049782267954,0.0006113515014648437,0.19988181051959614
1.7,1.3,0.5,0.18,0.19151070451235766,0.0006113515014648437,0.19750960068841614
1.7,1.3,0.5,0.19,0.18925764916515347,0.0006113515014648437,0.19446185893557028
1.7,1.3,0.5,0.2,0.18625357536888118,0.0006113515014648437,0.19081956602813221
1.7,1.3,0.5,0.21,0.1833433788787424,0.0006113515014648437,0.18666133956462197
1.7,1.3,0.5,0.22,0.17874339087820051,0.0006113515014648437,0.18205998035357643
1.7,1.3,0.5,0.23,0.17440894154357908,0.0006113515014648437,0.17708353933351403
1.7,1.3,0.5,0.24,0.16962388113951682,0.0006113515014648437,0.17179638824691562
1.7,1.3,0.5,0.25,0.1641521752963066,0.0006113515014648437,0.1662578999304688
1.7,1.3,0.5,0.26,0.15902245106829704,0.0006113515014648437,0.16052167944476922
1.7,1.3,0.5,0.27,0.15320876360988617,0.0006113515014648437,0.15463963197729197
1.7,1.3,0.5,0.28,0.14783898169904947,0.0006113515014648437,0.1486563978846701
1.7,1.3,0.5,0.29,0.14190772409057614,0.0006113515014648437,0.14261458588953166
1.7,1.3,0.5,0.3,0.1356516212005615,0.0006113515014648437,0.13655118038773922
1.7,1.3,0.5,0.31,0.12986851837244257,0.0006113515014648437,0.13050035685698905
1.7,1.3,0.5,0.32,0.12416938357925414,0.0006113515014648437,0.124491371967612
1.7,1.3,0.5,0.33,0.11869529355049131,0.0006113515014648437,0.11869529355049131
1.7,1.3,0.5,0.34,0.11263946224689482,0.0006113515014648437,0.11270428871316522
1.7,1.3,0.5,0.35,0.10730276091060041,0.0006113515014648437,0.10730276091060041
1.7,1.3,0.5,0.36,0.10173896590042113,0.0006113515014648437,0.10173896590042113
1.7,1.3,0.5,0.37,0.09613136148071287,0.0006113515014648437,0.09613136148071287
1.7,1.3,0.5,0.38,0.09095600827187612,0.0006113515014648437,0.09095600827187612
1.7,1.3,0.5,0.39,0.08584240872848034,0.0006113515014648437,0.08584240872848034
1.7,1.3,0.5,0.4,0.08047732068295031,0.0006113515014648437,0.08047732068295031
1.7,1.3,0.5,0.41,0.07568458618164062,0.0006113515014648437,0.07603418207847382
1.7,1.3,0.5,0.42,0.07097224343693255,0.0006113515014648437,0.07598011373676035
1.7,1.3,0.5,0.43,0.06676654012215136,0.0006113515014648437,0.07644546999615225
1.7,1.3,0.5,0.44,0.06308654972171783,0.0006113515014648437,0.07690482561926543
1.7,1.3,0.5,0.45,0.06208519178962707,0.0006113515014648437,0.07733056131172167
1.7,1.4,0.5,0.01,0.029297872070312498,0.0006113515014648437,0.05629392041048187
1.7,1.4,0.5,0.02,0.05493263513183593,0.0006113515014648437,0.08487526958096363
1.7,1.4,0.5,0.03,0.07857630523374677,0.0006113515014648437,0.10822487504977685
1.7,1.4,0.5,0.04,0.10014931018322705,0.0006113515014648437,0.12804634391017525
1.7,1.4,0.5,0.05,0.11869529355049131,0.0006113515014648437,0.14502323901421774
1.7,1.4,0.5,0.06,0.13512173596149682,0.0006113515014648437,0.15953670570969591
1.7,1.4,0.5,0.07,0.1495989576716572,0.0006113515014648437,0.17184455209306757
1.7,1.4,0.5,0.08,0.16158731318230182,0.0006113515014648437,0.18214496833029004
1.7,1.4,0.5,0.09,0.17235973406112193,0.0006113515014648437,0.19060345254454034
1.7,1.4,0.5,0.1,0.1812004305416282,0.0006113515014648437,0.19736748657510814
1.7,1.4,0.5,0.11,0.18777908159355072,0.0006113515014648437,0.20257116721203225
1.7,1.4,0.5,0.12,0.19328039257773677,0.0006113515014648437,0.2063414243146145
1.7,1.4,0.5,0.13,0.19711830893206592,0.0006113515014648437,0.20879739075329962
1.7,1.4,0.5,0.14,0.2002976203664541,0.0006113515014648437,0.21005379003363864
1.7,1.4,0.5,0.15,0.20108618973797557,0.0006113515014648437,0.21021936242410916
1.7,1.4,0.5,0.16,0.20187475910949704,0.0006113515014648437,0.2093989352457083
1.7,1.4,0.5,0.17,0.20108618973797557,0.0006113515014648437,0.20769270101220078
1.7,1.4,0.5,0.18,0.19951521169314765,0.0006113515014648437,0.20519507117096086
1.7,1.4,0.5,0.19,0.19711830893206592,0.0006113515014648437,0.20199714600713747
1.7,1.4,0.5,0.2,0.1940383509800024,0.0006113515014648437,0.19818532140843584
1.7,1.4,0.5,0.21,0.19001453494585488,0.0006113515014648437,0.1938399833422954
1.7,1.4,0.5,0.22,0.18625357536888118,0.0006113515014648437,0.18903781529867647
1.7,1.4,0.5,0.23,0.1812004305416282,0.0006113515014648437,0.1838497760836562
1.7,1.4,0.5,0.24,0.17595054102072863,0.0006113515014648437,0.17834177042006025
1.7,1.4,0.5,0.25,0.17101318145126942,0.0006113515014648437,0.17257619158681675
1.7,1.4,0.5,0.26,0.16496756675529478,0.0006113515014648437,0.1666094922601266
1.7,1.4,0.5,0.27,0.1596460646018982,0.0006113515014648437,0.16049358488974252
1.7,1.4,0.5,0.28,0.15320876360988617,0.0006113515014648437,0.15427515357605529
1.7,1.4,0.5,0.29,0.14726148958303756,0.0006113515014648437,0.14799850331452052
1.7,1.4,0.5,0.3,0.14135340094959734,0.0006113515014648437,0.1417018587875783
1.7,1.4,0.5,0.31,0.13512173596149682,0.0006113515014648437,0.13541925724350626
1.7,1.4,0.5,0.32,0.12885392838515783,0.0006113515014648437,0.12918223585608948
1.7,1.4,0.5,0.33,0.12319931808254121,0.0006113515014648437,0.12319931808254121
1.7,1.4,0.5,0.34,0.11718848828124999,0.0006113515014648437,0.11718848828124999
1.7,1.4,0.5,0.35,0.11087948627428709,0.0006113515014648437,0.11099914172697961
1.7,1.4,0.5,0.36,0.1055995583564639,0.0006113515014648437,0.1055995583564639
1.7,1.4,0.5,0.37,0.0993357068634033,0.0006113515014648437,0.09951569470384154
1.7,1.4,0.5,0.38,0.09389004079677536,0.0006113515014648437,0.09401049225996341
1.7,1.4,0.5,0.39,0.0890217201628685,0.0006113515014648437,0.0890217201628685
1.7,1.4,0.5,0.4,0.08381465891599654,0.0006113515014648437,0.08381465891599654
1.7,1.4,0.5,0.41,0.07857630523374677,0.0006113515014648437,0.07857630523374677
1.7,1.4,0.5,0.42,0.07391999084952473,0.0006113515014648437,0.0769224140862946
1.7,1.4,0.5,0.43,0.06930005392142942,0.0006113515014648437,0.07739566101644928
1.7,1.4,0.5,0.44,0.06518940137910842,0.0006113515014648437,0.07789822550066171
1.7,1.4,0.5,0.45,0.06308654972171783,0.0006113515014648437,0.07837473639338755
1.7,1.5,0.5,0.01,0.030041737962722775,0.0006113515014648437,0.058299881803126806
1.7,1.5,0.5,0.02,0.05767921688842773,0.0006113515014648437,0.08797516466834504
1.7,1.5,0.5,0.03,0.08239845269775391,0.0006113515014648437,0.11223481873007335
1.7,1.5,0.5,0.04,0.10394958088214416,0.0006113515014648437,0.13283285859002428
1.7,1.5,0.5,0.05,0.12319931808254121,0.0006113515014648437,0.1504730494425478
1.7,1.5,0.5,0.06,0.14079907780861853,0.0006113515014648437,0.16555113783101916
1.7,1.5,0.5,0.07,0.15564063287353513,0.0006113515014648437,0.17833273736733216
1.7,1.5,0.5,0.08,0.16829870238061434,0.0006113515014648437,0.18902420627103506
1.7,1.5,0.5,0.09,0.17944434143066404,0.0006113515014648437,0.1977987748836758
1.7,1.5,0.5,0.1,0.1885183653793521,0.0006113515014648437,0.20480883621959667
1.7,1.5,0.5,0.11,0.19556620413732526,0.0006113515014648437,0.21019600068804226
1.7,1.5,0.5,0.12,0.20108618973797557,0.0006113515014648437,0.21409191240308278
1.7,1.5,0.5,0.13,0.20507910449218747,0.0006113515014648437,0.21662099278647948
1.7,1.5,0.5,0.14,0.20789816176428833,0.0006113515014648437,0.21790448360156037
1.7,1.5,0.5,0.15,0.20953514728999137,0.0006113515014648437,0.21805465727346027
1.7,1.5,0.5,0.16,0.20953514728999137,0.0006113515014648437,0.21718172509718664
1.7,1.5,0.5,0.17,0.20871665452713983,0.0006113515014648437,0.21539033964058263
1.7,1.5,0.5,0.18,0.20708606347614658,0.0006113515014648437,0.2127796226141789
1.7,1.5,0.5,0.19,0.20427801814651486,0.0006113515014648437,0.20944333136506302
1.7,1.5,0.5,0.2,0.20108618973797557,0.0006113515014648437,0.20547247278590286
1.7,1.5,0.5,0.21,0.19711830893206592,0.0006113515014648437,0.20094974822156583
1.7,1.5,0.5,0.22,0.19251049782267954,0.0006113515014648437,0.1959556758237858
1.7,1.5,0.5,0.23,0.18777908159355072,0.0006113515014648437,0.1905634734127981
1.7,1.5,0.5,0.24,0.18262719771124733,0.0006113515014648437,0.1848424637231636
1.7,1.5,0.5,0.25,0.17734696594946459,0.0006113515014648437,0.17885686960409283
1.7,1.5,0.5,0.26,0.17101318145126942,0.0006113515014648437,0.17266405626316692
1.7,1.5,0.5,0.27,0.16496756675529478,0.0006113515014648437,0.16631935687023774
1.7,1.5,0.5,0.28,0.15902245106829704,0.0006113515014648437,0.15987061158359872
1.7,1.5,0.5,0.29,0.1526079488506317,0.0006113515014648437,0.15336334440833932
1.7,1.5,0.5,0.3,0.14648536035156248,0.0006113515014648437,0.14683657327066968
1.7,1.5,0.5,0.31,0.1402490853171786,0.0006113515014648437,0.14032665997675517
1.7,1.5,0.5,0.32,0.13353208024430271,0.0006113515014648437,0.13386552473491703
1.7,1.5,0.5,0.33,0.12717345737552643,0.0006113515014648437,0.12748063661389872
1.7,1.5,0.5,0.34,0.12127434436250152,0.0006113515014648437,0.12127434436250152
1.7,1.5,0.5,0.35,0.11535743377685546,0.0006113515014648437,0.11535743377685546
1.7,1.5,0.5,0.36,0.10900596346473693,0.0006113515014648437,0.10901185895603492
1.7,1.5,0.5,0.37,0.10299781587219237,0.0006113515014648437,0.10314529198203685
1.7,1.5,0.5,0.38,0.09778360206866263,0.0006113515014648437,0.09778360206866263
1.7,1.5,0.5,0.39,0.09239973856190589,0.0006113515014648437,0.09239973856190589
1.7,1.5,0.5,0.4,0.0865183253326416,0.0006113515014648437,0.08658805014980195
1.7,1.5,0.5,0.41,0.08175472259855271,0.0006113515014648437,0.08175472259855271
1.7,1.5,0.5,0.42,0.0769052891845703,0.0006113515014648437,0.0779722544937404
1.7,1.5,0.5,0.43,0.07209877111053466,0.0006113515014648437,0.07839956553565604
1.7,1.5,0.5,0.44,0.06729225303649901,0.0006113515014648437,0.0789444644052934
1.7,1.5,0.5,0.45,0.06358722868776322,0.0006113515014648437,0.07947371504686859
1.7,1.6,0.5,0.01,0.031543774860858916,0.0006113515014648437,0.060221886945414686
1.7,1.6,0.5,0.02,0.059815447143554676,0.0006113515014648437,0.09094426914550748
1.7,1.6,0.5,0.03,0.0851450344543457,0.0006113515014648437,0.11607552991584878
1.7,1.6,0.5,0.04,0.10814765666580199,0.0006113515014648437,0.13741863500913695
1.7,1.6,0.5,0.05,0.12817481530761718,0.0006113515014648437,0.15569885943381948
1.7,1.6,0.5,0.06,0.14591315581893918,0.0006113515014648437,0.17132265034495758
1.7,1.6,0.5,0.07,0.16158731318230182,0.0006113515014648437,0.18456589325609327
1.7,1.6,0.5,0.08,0.17509558698272704,0.0006113515014648437,0.19564079537557133
1.7,1.6,0.5,0.09,0.18625357536888118,0.0006113515014648437,0.2047260653258286
1.7,1.6,0.5,0.1,0.19556620413732526,0.0006113515014648437,0.21198207687261672
1.7,1.6,0.5,0.11,0.2026821039422452,0.0006113515014648437,0.21755434654798386
1.7,1.6,0.5,0.12,0.20871665452713983,0.0006113515014648437,0.22158052767186923
1.7,1.6,0.5,0.13,0.21286108613586424,0.0006113515014648437,0.22419043670950245
1.7,1.6,0.5,0.14,0.2154494175764024,0.0006113515014648437,0.22550803232003266
1.7,1.6,0.5,0.15,0.21630772437533735,0.0006113515014648437,0.2256527634349147
1.7,1.6,0.5,0.16,0.2171593256524056,0.0006113515014648437,0.22473818718597965
1.7,1.6,0.5,0.17,0.21629431333160398,0.0006113515014648437,0.22287192276730827
1.7,1.6,0.5,0.18,0.21460452182120082,0.0006113515014648437,0.22015846893171642
1.7,1.6,0.5,0.19,0.21202960142439603,0.0006113515014648437,0.21669556214880328
1.7,1.6,0.5,0.2,0.20871665452713983,0.0006113515014648437,0.212575646423394
1.7,1.6,0.5,0.21,0.20427801814651486,0.0006113515014648437,0.20788662203489586
1.7,1.6,0.5,0.22,0.19951521169314765,0.0006113515014648437,0.20271091095990248
1.7,1.6,0.5,0.23,0.19480227755866383,0.0006113515014648437,0.1971246457961184
1.7,1.6,0.5,0.24,0.18925764916515347,0.0006113515014648437,0.19119955597342153
1.7,1.6,0.5,0.25,0.1833433788787424,0.0006113515014648437,0.1850009580142602
1.7,1.6,0.5,0.26,0.17734696594946459,0.0006113515014648437,0.17859051097194456
1.7,1.6,0.5,0.27,0.17101318145126942,0.0006113515014648437,0.17202316378636448
1.7,1.6,0.5,0.28,0.1647959053955078,0.0006113515014648437,0.16535046355280686
1.7,1.6,0.5,0.29,0.157780095981826,0.0006113515014648437,0.15861780490605473
1.7,1.6,0.5,0.3,0.15136817236328123,0.0006113515014648437,0.15186713610362945
1.7,1.6,0.5,0.31,0.14477321710160374,0.0006113515014648437,0.14513388939797187
1.7,1.6,0.5,0.32,0.13805770898409767,0.0006113515014648437,0.13845213156944283
1.7,1.6,0.5,0.33,0.13192990755295753,0.0006113515014648437,0.13192990755295753
1.7,1.6,0.5,0.34,0.12518638772903382,0.0006113515014648437,0.12535295696585372
1.7,1.6,0.5,0.35,0.11962989428710935,0.0006113515014648437,0.11962989428710935
1.7,1.6,0.5,0.36,0.11263946224689482,0.0006113515014648437,0.11275614977568614
1.7,1.6,0.5,0.37,0.10730276091060041,0.0006113515014648437,0.10730276091060041
1.7,1.6,0.5,0.38,0.10093787955474852,0.0006113515014648437,0.10093787955474852
1.7,1.6,0.5,0.39,0.0953803430316448,0.0006113515014648437,0.0953803430316448
1.7,1.6,0.5,0.4,0.08972267071533202,0.0006113515014648437,0.08972267071533202
1.7,1.6,0.5,0.41,0.08447984668517113,0.0006113515014648437,0.08447984668517113
1.7,1.6,0.5,0.42,0.07919991876734794,0.0006113515014648437,0.07939505557889211
1.7,1.6,0.5,0.43,0.07450203014755248,0.0006113515014648437,0.07945667541929531
1.7,1.6,0.5,0.44,0.06984571576333044,0.0006113515014648437,0.08004218703126482
1.7,1.6,0.5,0.45,0.06518940137910842,0.0006113515014648437,0.08062630395181883
1.7,1.7,0.5,0.01,0.03259520068955421,0.0006113515014648437,0.06205183298995197
1.7,1.7,0.5,0.02,0.06208519178962707,0.0006113515014648437,0.09376805921096219
1.7,1.7,0.5,0.03,0.0878916162109375,0.0006113515014648437,0.11972719238279761
1.7,1.7,0.5,0.04,0.11175254522132873,0.0006113515014648437,0.14177971810517823
1.7,1.7,0.5,0.05,0.13244727581787108,0.0006113515014648437,0.16067087726845272
1.7,1.7,0.5,0.06,0.15077689434623717,0.0006113515014648437,0.17681794485226973
1.7,1.7,0.5,0.07,0.16697352362171186,0.0006113515014648437,0.1905043694240384
1.7,1.7,0.5,0.08,0.18043318238860365,0.0006113515014648437,0.20194960516675184
1.7,1.7,0.5,0.09,0.19226172296142574,0.0006113515014648437,0.21133848094637772
1.7,1.7,0.5,0.1,0.20187475910949704,0.0006113515014648437,0.218835887079886
1.7,1.7,0.5,0.11,0.20953514728999137,0.0006113515014648437,0.2245921925821491
1.7,1.7,0.5,0.12,0.2154494175764024,0.0006113515014648437,0.2287500515904979
1.7,1.7,0.5,0.13,0.21972754052734372,0.0006113515014648437,0.23144373400973686
1.7,1.7,0.5,0.14,0.22263103149561583,0.0006113515014648437,0.23280220373729432
1.7,1.7,0.5,0.15,0.22350409044265745,0.0006113515014648437,0.23294821070436436
1.7,1.7,0.5,0.16,0.22439793650748577,0.0006113515014648437,0.23199971897408547
1.7,1.7,0.5,0.17,0.22350409044265745,0.0006113515014648437,0.230068700060492
1.7,1.7,0.5,0.18,0.22175797254857418,0.0006113515014648437,0.22726242381453876
1.7,1.7,0.5,0.19,0.21886923372840877,0.0006113515014648437,0.22368305303332395
1.7,1.7,0.5,0.2,0.2154494175764024,0.0006113515014648437,0.21942526838377263
1.7,1.7,0.5,0.21,0.2111981167129278,0.0006113515014648437,0.214580736826836
1.7,1.7,0.5,0.22,0.20599463174438473,0.0006113515014648437,0.2092337374242906
1.7,1.7,0.5,0.23,0.20108618973797557,0.0006113515014648437,0.20346371002846053
1.7,1.7,0.5,0.24,0.19556620413732526,0.0006113515014648437,0.19734442013990644
1.7,1.7,0.5,0.25,0.18925764916515347,0.0006113515014648437,0.1909434630311078
1.7,1.7,0.5,0.26,0.18262719771124733,0.0006113515014648437,0.184324681998111
1.7,1.7,0.5,0.27,0.1766405392208099,0.0006113515014648437,0.17754456005673183
1.7,1.7,0.5,0.28,0.16962388113951682,0.0006113515014648437,0.17065568368174033
1.7,1.7,0.5,0.29,0.16286974423930423,0.0006113515014648437,0.16370584738635446
1.7,1.7,0.5,0.3,0.15625098437499998,0.0006113515014648437,0.15673679319972683
1.7,1.7,0.5,0.31,0.1495989576716572,0.0006113515014648437,0.1497880128248087
1.7,1.7,0.5,0.32,0.14251115120939117,0.0006113515014648437,0.1428912949793056
1.7,1.7,0.5,0.33,0.1356516212005615,0.0006113515014648437,0.13607788865861656
1.7,1.7,0.5,0.34,0.12935923398666827,0.0006113515014648437,0.12937276571109074
1.7,1.7,0.5,0.35,0.12319931808254121,0.0006113515014648437,0.12319931808254121
1.7,1.7,0.5,0.36,0.11627296102905273,0.0006113515014648437,0.11637252144500779
1.7,1.7,0.5,0.37,0.10997871117019652,0.0006113515014648437,0.11011252514650295
1.7,1.7,0.5,0.38,0.10394958088214416,0.0006113515014648437,0.10403039036943887
1.7,1.7,0.5,0.39,0.09855965446603296,0.0006113515014648437,0.09855965446603296
1.7,1.7,0.5,0.4,0.09239973856190589,0.0006113515014648437,0.09244284788792341
1.7,1.7,0.5,0.41,0.08720497077178954,0.0006113515014648437,0.08720497077178954
1.7,1.7,0.5,0.42,0.08175472259855271,0.0006113515014648437,0.08175472259855271
1.7,1.7,0.5,0.43,0.0769052891845703,0.0006113515014648437,0.08056850154646954
1.7,1.7,0.5,0.44,0.07209877111053466,0.0006113515014648437,0.08118958597194795
1.7,1.7,0.5,0.45,0.06729225303649901,0.0006113515014648437,0.08183068137229754
1.7,1.8,0.5,0.01,0.033646626518249505,0.0006113515014648437,0.06378601604392603
1.7,1.8,0.5,0.02,0.06358722868776322,0.0006113515014648437,0.09644073383762729
1.7,1.8,0.5,0.03,0.09095600827187612,0.0006113515014648437,0.12318149526969538
1.7,1.8,0.5,0.04,0.11535743377685546,0.0006113515014648437,0.14590469265134143
1.7,1.8,0.5,0.05,0.13671973632812498,0.0006113515014648437,0.16537489001234315
1.7,1.8,0.5,0.06,0.15564063287353513,0.0006113515014648437,0.18201936801310842
1.7,1.8,0.5,0.07,0.17235973406112193,0.0006113515014648437,0.19612897132360088
1.7,1.8,0.5,0.08,0.18625357536888118,0.0006113515014648437,0.20792903511665264
1.7,1.8,0.5,0.09,0.19789436132943627,0.0006113515014648437,0.21760995290536048
1.7,1.8,0.5,0.1,0.20789816176428833,0.0006113515014648437,0.22534120214360306
1.7,1.8,0.5,0.11,0.21629431333160398,0.0006113515014648437,0.23127749696320457
1.7,1.8,0.5,0.12,0.22175797254857418,0.0006113515014648437,0.23556630097664755
1.7,1.8,0.5,0.13,0.22616484151935576,0.0006113515014648437,0.2383459856108925
1.7,1.8,0.5,0.14,0.22891142327594757,0.0006113515014648437,0.2397486504753095
1.7,1.8,0.5,0.15,0.23071386755371093,0.0006113515014648437,0.23990203422064232
1.7,1.8,0.5,0.16,0.23071386755371093,0.0006113515014648437,0.23892690877472744
1.7,1.8,0.5,0.17,0.22981264541482924,0.0006113515014648437,0.23693983524808596
1.7,1.8,0.5,0.18,0.2280172419350259,0.0006113515014648437,0.2340502741836147
1.7,1.8,0.5,0.19,0.22527792449378964,0.0006113515014648437,0.23036345110641981
1.7,1.8,0.5,0.2,0.22175797254857418,0.0006113515014648437,0.22597828917345641
1.7,1.8,0.5,0.21,0.21801092692947385,0.0006113515014648437,0.22098841781307554
1.7,1.8,0.5,0.22,0.21286108613586424,0.0006113515014648437,0.21548147678748347
1.7,1.8,0.5,0.23,0.20708606347614658,0.0006113515014648437,0.20953876892898718
1.7,1.8,0.5,0.24,0.20108618973797557,0.0006113515014648437,0.2032359775200147
1.7,1.8,0.5,0.25,0.19480227755866383,0.0006113515014648437,0.19664375173067009
1.7,1.8,0.5,0.26,0.1885183653793521,0.0006113515014648437,0.18982598653792096
1.7,1.8,0.5,0.27,0.18191101654375225,0.0006113515014648437,0.18284322467313374
1.7,1.8,0.5,0.28,0.17509558698272704,0.0006113515014648437,0.17574853874307156
